product_id,product_name,primary_category,popularity_index,value_score,customer_trust_index,revenue_opportunity_score,discount_effectiveness_score,segment,segment_name
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories,0.6113257113009496,0.13729977116704806,0.5568854568963103,0.0014733555597041825,0.24740227610094015,1,Trusted Winners
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories,0.4026660898988674,0.04655453065653826,0.38668684492108524,0.0099860867998362,0.5551707075705097,0,Visibility Builders
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories,0.7671081612801213,0.14759725400457666,0.7492839309446907,0.01294164693871489,0.7446808510638298,1,Trusted Winners
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories,0.865822467524039,0.23208145993123513,0.885272158135105,0.011497816005223644,0.8127164769915884,3,Margin Watchlist
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories,0.5837383018212702,0.22934431049691267,0.5321594247307966,0.004501974938736384,0.6333498268184068,3,Margin Watchlist
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories,0.5308688293060124,0.11344878906778515,0.5138116040001731,0.009084070143584994,0.6914893617021277,0,Visibility Builders
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories,0.45315596581644685,0.07367542395220103,0.4342175708998119,0.0,0.0,0,Visibility Builders
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories,0.5384717784320363,0.20113726527373713,0.4818404971841034,0.010382162880842104,0.7718951014349332,0,Visibility Builders
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories,0.7807100015227074,0.4043062200956937,0.6923680228335795,0.010681025215232393,0.8201385452746166,3,Margin Watchlist
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories,0.7338793671562241,0.05023125109771091,0.7329922869323955,0.017704907400250557,0.5769421078673925,1,Trusted Winners
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories,0.49040478684422983,0.20629463104998677,0.44909880006876357,0.009455393167283829,0.7916872835230085,0,Visibility Builders
B0B3MMYHYW,OnePlus 126 cm (50 inches) Y Series 4K Ultra HD Smart Android LED TV 50Y1S Pro (Black),Electronics,0.6861435035564983,0.001306259679320426,0.654447430945617,0.21497760116110365,0.29094507669470565,2,Revenue Upside
B09C6HWG18,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C to C Cable, Supports PD & QC 3.0 Charging, 5 GBPS Data Transmission – Black",Computers&Accessories,0.47342645531223293,0.04443841562669561,0.4480181383879046,0.011740938198382,0.5299356754082138,0,Visibility Builders
B00NH11KIK,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Meters), Black",Computers&Accessories,0.893749295455046,0.2209770838579703,0.9139088627965603,0.010468558543859082,0.7793171697179614,1,Trusted Winners
B09JPC82QC,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),Electronics,0.7874752591000989,0.0022066892818325126,0.7692769808465467,0.28468401451385683,0.4574468085106383,2,Revenue Upside
B07JW1Y6XV,"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipad (3 FT Pack of 1, Black)",Computers&Accessories,0.7788200949440413,0.10803324099722991,0.7432625332473235,0.013139235385949194,0.6650173181593272,1,Trusted Winners
B07KRCW6LZ,"TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter for PC Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, XP/Mac OS 10.9-10.15",Computers&Accessories,0.7250939413438671,0.04417575470207049,0.7079641412118294,0.010485289625852637,0.40425531914893614,1,Trusted Winners
B09NJN8L25,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Data Sync, Solid Cable, 1 Meter Long USB Cable for Micro USB Devices (White)(XCD-M11)",Computers&Accessories,0.7054837182040112,0.695807314897413,0.6417768435939025,0.0023803999651814773,0.6927263730826323,3,Margin Watchlist
B07XJYYH7L,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C Usb Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",Computers&Accessories,0.708815491058863,0.10170697012802275,0.5348279160651973,0.011377381844355498,0.5470064324591786,1,Trusted Winners
B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Computers&Accessories,0.6944793223961551,0.08299595141700403,0.647138493379291,0.01173308567327742,0.5883226125680355,1,Trusted Winners
B014I8SSD0,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",Electronics,1.0,0.14614205416453757,1.0,0.004000764541547174,0.38099950519544784,1,Trusted Winners
B09L8DSSFH,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Original Samsung TV Remote for LED OLED UHD QLED and Suitable for 6 7 8 Series Samsung TV with Hot Keys BN59-01259E,Electronics,0.4784253809226573,0.09259992085476851,0.40962343311596944,0.006918315541343012,0.5343889163780308,0,Visibility Builders
B07232M876,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer With Gold Plated Connectors (6 Feet, Black)",Computers&Accessories,0.8821026862739193,0.21660936260248614,0.8419852602977136,0.004166871622003907,0.5195447798119743,1,Trusted Winners
B07P681N66,"TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High Gain Dual Band 5dBi Antenna Wi-Fi, Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.15 and earlier (Archer T2U Plus)",Computers&Accessories,0.7804272718878245,0.03766296475132786,0.7799212214500774,0.01880907082304339,0.4898565066798615,1,Trusted Winners
B0711PVX6Z,"AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Feet, Black)",Computers&Accessories,0.8821026862739193,0.2408115260217583,0.8419852602977136,0.0068243152584859905,0.6650173181593272,3,Margin Watchlist
B082T6V3DT,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charger for Apple iPhone, iPad (6-Ft, Rose Gold)",Computers&Accessories,0.6950180941312155,0.05523351557868388,0.6782976199694065,0.021792563099402137,0.6595744680851064,1,Trusted Winners
B07MKFNHKG,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),Electronics,0.6398289915128252,0.006158774561779503,0.6098864895809772,0.09252307741801441,0.4779811974270164,1,Trusted Winners
B0BFWGBX61,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports QC 2.0/3.0 Charging",Computers&Accessories,0.4437180163481238,0.21145199682623644,0.4133285273977994,0.0016041066020342372,0.43617021276595747,0,Visibility Builders
B01N90RZ4M,Tata Sky Universal Remote,Electronics,0.6165525585540124,0.1651029748283753,0.5228137593704896,0.003997212977329931,0.49430974764967844,0,Visibility Builders
B0088TKTY2,"TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supports Windows 11/10/8.1/8/7/XP, Mac OS 10.9-10.15 and Linux, WPS, Soft AP Mode, USB 2.0) (TL-WN823N),Black",Computers&Accessories,0.9332422932448905,0.06641797096748034,0.890827661620355,0.016869048232618946,0.5611083621969323,1,Trusted Winners
B09Q5SWVBJ,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),Electronics,0.8068386390188961,0.0026942473378270358,0.7700603498004283,0.11667366570133658,0.28055418109846614,1,Trusted Winners
B0B4DT8MKT,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 Mtr Long, Type C cable, Micro Usb Cable and Cable for iPhone, White",Computers&Accessories,0.5004199797402458,0.12386569872958257,0.47444728486176024,0.013881770782899617,0.8000989609104405,0,Visibility Builders
B08CDKQ8T6,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey)",Computers&Accessories,0.6836301485778721,0.2865686944634313,0.6670397343013469,0.0032128520198962673,0.5957446808510638,3,Margin Watchlist
B07B275VN9,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,0.5937085225911611,0.21214348720964424,0.5047335091758398,0.008871557609772214,0.7140029688273133,3,Margin Watchlist
B0B15CPR37,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),Electronics,0.6841198888884773,0.0013377259456613644,0.6675242004209483,0.2458355944039535,0.3297872340425532,2,Revenue Upside
B0994GFWBH,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,Computers&Accessories,0.5538850833218221,0.2953426732298372,0.5054970087409294,0.011480294393032702,0.851063829787234,3,Margin Watchlist
B01GGKZ0V6,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers&Accessories,0.7945158491847643,0.13101903695408734,0.7582764542734255,0.009880687662359479,0.6338446313706086,1,Trusted Winners
B09F9YQQ7B,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),Electronics,0.8268527660395586,0.00307916730894312,0.7891935873929279,0.2192076837467707,0.4571994062345374,2,Revenue Upside
B014I8SX4Y,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",Electronics,1.0,0.14614205416453757,1.0,0.026294181414626302,0.8490846115784266,1,Trusted Winners
B09Q8HMKZX,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangle Resistant, Fast Data Sync(Grey)",Computers&Accessories,0.4714009426944102,0.15999599759855912,0.4391470101361399,0.004953496270501786,0.6288965858485898,0,Visibility Builders
B0B9XN9S3W,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),Electronics,0.47258894610926405,0.005517137010547371,0.45414096279580773,0.07962652550820934,0.5,0,Visibility Builders
B07966M8XH,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's",Electronics,0.6102307994668487,0.026957637997432605,0.5813120469969462,0.020590033991167066,0.48837209302325585,1,Trusted Winners
B01GGKYKQM,"Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters), Black",Computers&Accessories,0.7641020030360406,0.20151405912040374,0.746331191960701,0.008857911133363358,0.7340425531914893,3,Margin Watchlist
B0B86CDHL1,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories,0.3864895400597964,0.13233298145076158,0.3730858117640321,0.005123129555135904,0.6791192478970807,0,Visibility Builders
B0B5ZF3NRK,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatible with One Plus 3 /3T /5 /5T /6 /6T /7 /7T /7 pro & for All Type C Devices - 1 Meter, Red",Computers&Accessories,0.4128093678878538,0.12057004976624942,0.3845046465550869,0.0024872787371449214,0.4260267194458189,0,Visibility Builders
B09RFC46VP,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),Electronics,0.8268527660395586,0.0015965503595649741,0.7891935873929279,0.31884753999530285,0.384463137060861,2,Revenue Upside
B08R69VDHT,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories,0.6905987181338544,0.35697940503432496,0.6283171695443526,0.006391339637084196,0.7619990103908957,3,Margin Watchlist
B09RWZRCP1,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers&Accessories,0.577341413368628,0.10546102097348634,0.5379437444034999,0.008348700198693744,0.6086095992083126,0,Visibility Builders
B09CMP1SC8,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers&Accessories,0.49380445545084606,0.21145199682623644,0.46004206498973965,0.003570353052697149,0.6086095992083126,0,Visibility Builders
B09YLXYP7Y,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers&Accessories,0.5600861729795993,0.22934431049691267,0.5110270614954435,0.002969699025511327,0.5442850074220683,3,Margin Watchlist
B09ZPM4C2C,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),Electronics,0.46195159048531714,0.0038600997494194155,0.43033391937456694,0.2236607051917932,0.6593270658090055,2,Revenue Upside
B0B2DJDCPX,"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories,0.48486316999083856,0.19151347267690758,0.43667293295138526,0.0033888480700026316,0.5596239485403266,0,Visibility Builders
B0BCZCQTJX,Firestick Remote,Electronics,0.26969905409779366,0.028628055494384495,0.2504394526790058,0.016672537277844436,0.6333498268184068,0,Visibility Builders
B07LGT55SJ,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",Computers&Accessories,0.7788200949440413,0.10803324099722991,0.7432625332473235,0.013139235385949194,0.6650173181593272,1,Trusted Winners
B09NKZXMWJ,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Cable For Usb Type C Devices, Charging Adapter (White, 1 Meter) - Xcd-C12",Computers&Accessories,0.7054837182040112,0.2953426732298372,0.6417768435939025,0.001870314258356875,0.4354280059376546,3,Margin Watchlist
B08QX1CC14,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),Electronics,0.5249515131432323,0.004780755835334328,0.4236969395267198,0.14962079945910806,0.5215239980207819,0,Visibility Builders
B0974H97TJ,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",Computers&Accessories,0.7919989167802203,0.15102974828375287,0.7915607067095952,0.009543979467464082,0.6857991093518061,1,Trusted Winners
B07GVGTSLN,"Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Galaxy S10E S10 S9 S8 Plus S10+,Note 10 Note 9 Note 8,S20,M31S,M40,Realme X3,Pixel 2 Xl (3 Ft Pack Of 1,Grey)",Computers&Accessories,0.7147558756411475,0.13263157894736843,0.6819065512495965,0.01677844062702582,0.7793171697179615,1,Trusted Winners
B09VCHLSJF,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),Electronics,0.6861435035564983,0.0014368900015965446,0.654447430945617,0.16536738550854127,0.25977238990598717,2,Revenue Upside
B0B1YZX72F,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),Electronics,0.6522567455779671,0.0015761841118385805,0.6359363672930203,0.20421896292214148,0.3404255319148936,2,Revenue Upside
B092BJMT8Q,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),Electronics,0.6841198888884773,0.0014240586946553217,0.6675242004209483,0.36125136642458894,0.43617021276595747,2,Revenue Upside
B0BMXMLSMM,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Data Sync Cable Compatible with One Plus 10R / 9RT/ 9 pro/ 9R/ 8T/ 9/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories,0.37425572507103355,0.23208145993123513,0.36002159077810714,0.007215947153422739,0.8906481939633846,0,Visibility Builders
B07JH1C41D,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad Tablet (3 Ft Pack Of 2, Grey)",Computers&Accessories,0.7788200949440413,0.06641797096748034,0.7432625332473235,0.025339953958616306,0.7065809005442851,1,Trusted Winners
B0141EZMAI,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano Size WiFi Dongle Compatible with Windows, Mac OS & Linux Kernel | WPA/WPA2 Encryption Standards| Black",Computers&Accessories,0.7114632593766516,0.13735081197417334,0.5840630344720237,0.009105040944375914,0.5878278080158339,1,Trusted Winners
B09Q5P2MT3,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),Electronics,0.8068386390188961,0.0017242794974956894,0.7700603498004283,0.13611927665155937,0.2285997031172687,1,Trusted Winners
B08HDH26JX,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)",Computers&Accessories,0.8835615726035925,0.14416475972540047,0.84337884243574,0.008517883879388219,0.5922810489856506,1,Trusted Winners
B09VT6JKRP,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,Computers&Accessories,0.46700215460036476,0.21145199682623644,0.43504439844444937,0.009004171860006124,0.8114794656110836,0,Visibility Builders
B09T3KB6JZ,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),Electronics,0.6790766656099613,0.002269892741332003,0.6476581474640732,0.36006125653504356,0.5611083621969323,2,Revenue Upside
B093QCY6YJ,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advanced Security WPA/WPA2 encryption Standards",Computers&Accessories,0.5854336192910459,0.1309437386569873,0.4982400896666835,0.0008324623003847312,0.15561603166749138,0,Visibility Builders
B093ZNQZ2Y,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv Remote Control ] [ Compatible for Mi Smart LED Tv Remote Control ]",Electronics,0.5387579896687655,0.15662650602409636,0.4721413661054507,0.007141530866554937,0.648688767936665,0,Visibility Builders
B08LKS3LSP,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type C Mobile Phone | Colour May Vary |",Computers&Accessories,0.5400329581974389,0.11006864988558353,0.46317122814743217,0.008512025545883938,0.5950024740227611,0,Visibility Builders
